Date,Open,High,Low,Close,Volume,Change,Previous,Value,Frequency,ForeignSellValue,ForeignBuyValue,NonRegularVolume,NonRegularValue,NonRegularFrequency,ListedShare,TradebleShare,IndexCode,NumberOfStock,MarketCapital
01-09-2015,922.306,921.043,911.19,911.19,348942063,-11.116,922.306,468126316789,19875,,,,,,,,INFRASTRUC,53,588094531312627.0
02-09-2015,911.19,912.378,898.019,906.128,275019300,-5.062,911.19,684003577700,23086,,,,,,,,INFRASTRUC,53,584827292336520.0
03-09-2015,906.128,914.003,907.417,908.743,204639061,2.615,906.128,395960185215,13236,,,,,,,,INFRASTRUC,53,586515682064186.0
04-09-2015,908.743,910.547,903.951,903.973,185980761,-4.77,908.743,454094345419,14501,,,,,,,,INFRASTRUC,53,583436932735588.0
07-09-2015,903.973,893.17,869.357,870.03,247618247,-33.943,903.973,461568128485,26018,,,,,,,,INFRASTRUC,53,561529248875763.0
08-09-2015,870.03,872.699,854.322,870.492,579290127,0.462,870.03,967646209970,37019,,,,,,,,INFRASTRUC,53,561827707507319.0
09-09-2015,870.492,880.067,868.416,870.228,352902993,-0.264,870.492,864253041219,27129,,,,,,,,INFRASTRUC,53,561656995386830.0
10-09-2015,870.228,879.99,858.794,879.99,249306156,9.762,870.228,556246991760,22681,,,,,,,,INFRASTRUC,53,567957971269799.0
11-09-2015,879.99,890.049,881.955,881.994,428170889,2.004,879.99,608225362755,22444,,,,,,,,INFRASTRUC,53,569251306299693.0
14-09-2015,881.994,889.83,881.327,883.989,234808587,1.995,881.994,329191592480,19651,,,,,,,,INFRASTRUC,53,570539086428580.0
15-09-2015,883.989,880.549,870.322,870.322,276104924,-13.667,883.989,315091476010,15996,,,,,,,,INFRASTRUC,53,561717858374620.0
16-09-2015,870.322,879.768,871.153,874.538,293943834,4.216,870.322,379730437583,22928,,,,,,,,INFRASTRUC,53,564438952546903.0
17-09-2015,874.538,876.61,868.136,870.006,458254018,-4.532,874.538,656491628545,22464,,,,,,,,INFRASTRUC,53,561513918006342.0
18-09-2015,870.006,885.422,872.992,877.681,532843771,7.675,870.006,1095674111570,33596,,,,,,,,INFRASTRUC,53,566467661517212.0
21-09-2015,877.681,885.772,874.377,884.09,185910410,6.409,877.681,395158923904,17083,,,,,,,,INFRASTRUC,53,574405533604650.0
22-09-2015,884.09,888.635,874.871,875.578,224362988,-8.512,884.09,341132429285,23431,,,,,,,,INFRASTRUC,53,568875357807387.0
23-09-2015,875.578,872.686,862.496,862.496,214920509,-13.082,875.578,359791939090,18286,,,,,,,,INFRASTRUC,53,560375612297013.0
25-09-2015,862.496,882.794,860.364,863.201,1187681195,0.705,862.496,493071870715,23854,,,,,,,,INFRASTRUC,53,560833457161811.0
28-09-2015,863.201,859.864,850.604,850.816,174617843,-12.385,863.201,215122833700,20304,,,,,,,,INFRASTRUC,53,552786945837522.0
29-09-2015,850.816,851.871,826.921,851.871,297625559,1.055,850.816,477968191783,26016,,,,,,,,INFRASTRUC,53,553472518578150.0
