Date,Open,High,Low,Close,Volume,Change,Previous,Value,Frequency,ForeignSellValue,ForeignBuyValue,NonRegularVolume,NonRegularValue,NonRegularFrequency,ListedShare,TradebleShare,IndexCode,NumberOfStock,MarketCapital
16-06-2015,480.459,487.944,476.372,485.71,1059602689,5.251,480.459,634603264128,44364,,,,,,,,PROPERTY,57,349789596683162.0
17-06-2015,485.71,498.916,489.303,498.77,1337528291,13.06,485.71,748686744000,51572,,,,,,,,PROPERTY,57,359194494503192.0
18-06-2015,498.77,503.286,498.289,502.367,1501705462,3.597,498.77,683336839234,43347,,,,,,,,PROPERTY,57,361353281294468.0
19-06-2015,502.367,507.787,503.613,503.825,697655105,1.458,502.367,523034064269,31067,,,,,,,,PROPERTY,57,362364239425003.0
22-06-2015,503.825,505.192,501.48,503.664,898904010,-0.161,503.825,583929180091,37881,,,,,,,,PROPERTY,57,368074222803958.0
23-06-2015,503.664,507.919,502.399,507.748,923178845,4.084,503.664,623773453305,41520,,,,,,,,PROPERTY,57,364993600616541.0
24-06-2015,507.748,518.651,509.502,517.805,3188670779,10.057,507.748,1103393800645,51632,,,,,,,,PROPERTY,57,372471185191072.0
25-06-2015,517.805,520.018,515.026,516.763,1690330505,-1.042,517.805,854297133990,42612,,,,,,,,PROPERTY,57,371855893902337.0
26-06-2015,516.763,516.839,513.255,514.679,1814782882,-2.084,516.763,633328729096,29474,,,,,,,,PROPERTY,57,370351061030547.0
29-06-2015,514.679,510.881,496.675,497.808,879815485,-16.871,514.679,492736878465,37332,,,,,,,,PROPERTY,57,358222998810748.0
30-06-2015,497.808,501.7,493.721,501.7,2365852314,3.892,497.808,747825287517,38907,,,,,,,,PROPERTY,57,361085152122473.0
01-07-2015,501.7,504.366,497.888,498.588,798773587,-3.112,501.7,560163352260,34830,,,,,,,,PROPERTY,57,373992102333331.0
02-07-2015,498.588,511.173,499.678,510.714,1295037133,12.126,498.588,974823416705,50508,,,,,,,,PROPERTY,57,382916953911252.0
03-07-2015,510.714,518.65,509.637,517.795,1052787384,7.081,510.714,848646874321,42152,,,,,,,,PROPERTY,57,388218973614897.0
06-07-2015,517.795,516.338,508.729,509.24,915585168,-8.555,517.795,724520849578,33023,,,,,,,,PROPERTY,57,381906221035846.0
07-07-2015,509.24,516.639,509.196,516.639,867382163,7.399,509.24,761322393739,45616,,,,,,,,PROPERTY,57,387176599924791.0
08-07-2015,516.639,520.001,512.412,514.58,1187465853,-2.059,516.639,968244620843,59319,,,,,,,,PROPERTY,57,391898482112501.0
